,temperature
2020-10-25 13:57:08+00:00,-19.4
2020-10-25 14:07:08+00:00,-20.2
2020-10-25 14:17:08+00:00,-20.7
2020-10-25 14:27:08+00:00,-21.2
2020-10-25 14:37:08+00:00,-21.2
2020-10-25 14:47:08+00:00,-21.6
2020-10-25 14:57:08+00:00,-21.6
2020-10-25 15:07:09+00:00,-21.8
2020-10-25 15:17:09+00:00,-21.7
2020-10-25 15:27:09+00:00,-21.4
2020-10-25 15:37:09+00:00,-22.0
2020-10-25 15:47:09+00:00,-20.8
2020-10-25 15:57:09+00:00,-21.9
2020-10-25 16:07:08+00:00,-20.6
2020-10-25 16:17:08+00:00,-18.7
2020-10-25 16:27:08+00:00,-16.6
2020-10-25 16:37:08+00:00,-14.5
2020-10-25 16:47:08+00:00,-14.0
2020-10-25 16:57:08+00:00,-16.6
2020-10-25 17:07:09+00:00,-17.9
2020-10-25 17:17:09+00:00,-19.2
2020-10-25 17:27:09+00:00,-19.8
2020-10-25 17:37:09+00:00,-20.1
2020-10-25 17:47:09+00:00,-20.2
2020-10-25 17:57:09+00:00,-20.3
2020-10-25 18:07:09+00:00,-20.4
2020-10-25 18:17:09+00:00,-20.5
2020-10-25 18:27:09+00:00,-20.4
2020-10-25 18:37:09+00:00,-20.5
2020-10-25 18:47:09+00:00,-20.4
2020-10-25 18:57:09+00:00,-20.5
2020-10-25 19:07:08+00:00,-20.5
2020-10-25 19:17:08+00:00,-20.4
2020-10-25 19:27:08+00:00,-20.5
2020-10-25 19:37:08+00:00,-20.5
2020-10-25 19:47:08+00:00,-20.4
2020-10-25 19:57:08+00:00,-20.5
2020-10-25 20:17:09+00:00,-20.6
2020-10-25 20:27:09+00:00,-20.5
2020-10-25 20:37:09+00:00,-20.6
2020-10-25 20:47:09+00:00,-20.6
2020-10-25 20:57:09+00:00,-20.6
2020-10-25 21:07:08+00:00,-20.6
2020-10-25 21:17:08+00:00,-20.5
2020-10-25 21:27:08+00:00,-20.5
2020-10-25 21:37:08+00:00,-20.7
2020-10-25 21:47:08+00:00,-20.6
2020-10-25 21:57:08+00:00,-20.6
2020-10-25 22:07:09+00:00,-20.4
2020-10-25 22:17:09+00:00,-18.8
2020-10-25 22:27:09+00:00,-16.5
2020-10-25 22:37:09+00:00,-14.2
2020-10-25 22:47:09+00:00,-13.9
2020-10-25 22:57:09+00:00,-16.9
2020-10-25 23:07:09+00:00,-18.3
2020-10-25 23:17:09+00:00,-19.4
2020-10-25 23:27:09+00:00,-19.9
2020-10-25 23:37:09+00:00,-20.1
2020-10-25 23:47:09+00:00,-20.1
2020-10-25 23:57:09+00:00,-20.1
2020-10-26 00:07:08+00:00,-20.1
2020-10-26 00:17:08+00:00,-20.3
2020-10-26 00:27:08+00:00,-20.3
2020-10-26 00:37:08+00:00,-20.4
2020-10-26 00:47:08+00:00,-20.3
2020-10-26 00:57:08+00:00,-20.5
2020-10-26 01:07:09+00:00,-20.6
2020-10-26 01:17:09+00:00,-20.5
2020-10-26 01:37:09+00:00,-20.6
2020-10-26 01:47:09+00:00,-20.7
2020-10-26 01:57:09+00:00,-20.6
2020-10-26 02:07:09+00:00,-20.7
2020-10-26 02:17:09+00:00,-20.7
2020-10-26 02:27:09+00:00,-20.5
2020-10-26 02:37:09+00:00,-20.5
2020-10-26 02:47:09+00:00,-3.5
2020-10-26 02:57:09+00:00,-15.0
2020-10-26 03:07:09+00:00,-17.9
2020-10-26 03:17:09+00:00,-19.5
2020-10-26 03:27:09+00:00,-20.5
2020-10-26 03:37:09+00:00,-20.4
2020-10-26 03:47:09+00:00,-20.3
2020-10-26 03:57:09+00:00,-21.1
2020-10-26 04:07:09+00:00,-19.9
2020-10-26 04:17:09+00:00,-18.5
2020-10-26 04:27:09+00:00,-16.6
2020-10-26 04:37:09+00:00,-14.3
2020-10-26 04:47:09+00:00,-14.3
2020-10-26 04:57:09+00:00,-17.0
2020-10-26 05:07:09+00:00,-18.9
2020-10-26 05:17:08+00:00,-20.3
2020-10-26 05:27:08+00:00,-20.3
2020-10-26 05:37:08+00:00,-20.7
2020-10-26 05:47:08+00:00,-20.7
2020-10-26 05:47:09+00:00,-20.7
2020-10-26 05:57:08+00:00,-20.9
2020-10-26 06:07:09+00:00,-20.9
2020-10-26 06:17:09+00:00,-20.8
2020-10-26 06:27:09+00:00,-21.0
2020-10-26 06:37:09+00:00,-20.9
2020-10-26 06:47:09+00:00,-20.9
2020-10-26 06:57:09+00:00,-21.0
2020-10-26 07:07:09+00:00,-21.1
2020-10-26 07:17:09+00:00,-21.2
2020-10-26 07:27:09+00:00,-21.3
2020-10-26 07:37:09+00:00,-21.4
2020-10-26 07:47:09+00:00,-21.5
2020-10-26 07:57:09+00:00,-21.6
2020-10-26 08:07:08+00:00,-21.7
2020-10-26 08:17:08+00:00,-21.6
2020-10-26 08:37:08+00:00,-21.4
2020-10-26 08:47:08+00:00,-21.1
2020-10-26 08:57:08+00:00,-21.1
2020-10-26 09:07:09+00:00,-20.9
2020-10-26 09:17:09+00:00,-20.8
2020-10-26 09:27:09+00:00,-20.8
2020-10-26 09:37:09+00:00,-20.8
2020-10-26 09:47:09+00:00,-20.9
2020-10-26 09:57:09+00:00,-21.2
2020-10-26 10:07:09+00:00,-20.7
2020-10-26 10:17:09+00:00,-19.2
2020-10-26 10:27:09+00:00,-17.0
2020-10-26 10:37:09+00:00,-14.7
2020-10-26 10:47:09+00:00,-14.4
2020-10-26 10:57:09+00:00,-17.0
2020-10-26 11:07:09+00:00,-14.9
2020-10-26 11:17:09+00:00,4.9
2020-10-26 11:27:09+00:00,1.2
2020-10-26 11:37:09+00:00,-6.1
2020-10-26 11:47:09+00:00,-9.5
2020-10-26 11:57:09+00:00,-12.3
2020-10-26 12:07:09+00:00,-14.2
2020-10-26 12:17:10+00:00,-15.7
2020-10-26 12:27:09+00:00,-17.0
2020-10-26 12:37:09+00:00,-18.3
2020-10-26 12:47:09+00:00,-19.1
2020-10-26 12:57:09+00:00,-20.0
2020-10-26 13:07:08+00:00,-18.6
2020-10-26 13:17:08+00:00,-20.2
2020-10-26 13:27:08+00:00,-20.8
2020-10-26 13:37:08+00:00,-20.5
2020-10-26 13:47:08+00:00,-3.7
2020-10-26 13:57:08+00:00,-2.6
2020-10-26 14:07:09+00:00,-13.6
2020-10-26 14:17:09+00:00,-16.7
2020-10-26 14:27:09+00:00,-18.7
2020-10-26 14:37:09+00:00,-20.0
2020-10-26 14:47:09+00:00,-21.0
2020-10-26 15:07:09+00:00,-21.5
2020-10-26 15:17:09+00:00,-21.7
2020-10-26 15:27:09+00:00,-22.4
2020-10-26 15:37:09+00:00,-22.2
2020-10-26 15:47:09+00:00,-18.9
2020-10-26 15:57:09+00:00,-21.9
2020-10-26 16:07:09+00:00,-20.8
2020-10-26 16:17:09+00:00,-18.9
2020-10-26 16:27:09+00:00,-16.7
2020-10-26 16:37:09+00:00,-14.4
2020-10-26 16:47:09+00:00,-14.0
2020-10-26 16:57:09+00:00,-16.7
2020-10-26 16:57:10+00:00,-16.7
2020-10-26 17:07:09+00:00,-18.2
2020-10-26 17:17:09+00:00,-19.4
2020-10-26 17:27:09+00:00,-20.1
2020-10-26 17:37:09+00:00,-20.8
2020-10-26 17:47:09+00:00,-21.0
2020-10-26 17:57:09+00:00,-21.1
2020-10-26 18:07:09+00:00,-21.0
2020-10-26 18:17:08+00:00,-21.2
2020-10-26 18:27:08+00:00,-21.1
2020-10-26 18:37:08+00:00,-21.0
2020-10-26 18:57:08+00:00,-21.1
2020-10-26 19:07:09+00:00,-21.2
2020-10-26 19:27:09+00:00,-21.5
2020-10-26 19:58:01+00:00,-21.5
2020-10-26 20:08:00+00:00,-21.5
2020-10-26 20:18:00+00:00,-21.4
2020-10-26 20:28:00+00:00,-21.2
2020-10-26 20:58:00+00:00,-21.2
2020-10-26 21:08:01+00:00,-21.2
2020-10-26 21:18:01+00:00,-21.3
2020-10-26 21:28:01+00:00,-21.4
2020-10-26 21:48:01+00:00,-21.4
2020-10-26 21:58:01+00:00,-21.5
2020-10-26 22:08:00+00:00,-20.4
2020-10-26 22:18:00+00:00,-18.7
2020-10-26 22:28:00+00:00,-16.3
2020-10-26 22:38:00+00:00,-14.1
2020-10-26 22:48:00+00:00,-14.6
2020-10-26 22:58:00+00:00,-17.3
2020-10-26 23:08:00+00:00,-18.5
2020-10-26 23:18:00+00:00,-19.9
2020-10-26 23:48:00+00:00,-20.6
2020-10-26 23:58:00+00:00,-20.8
2020-10-27 00:08:01+00:00,-20.8
2020-10-27 00:18:01+00:00,-21.1
2020-10-27 00:48:01+00:00,-21.1
2020-10-27 00:58:01+00:00,-21.1
2020-10-27 01:08:00+00:00,-20.9
2020-10-27 01:28:00+00:00,-21.0
2020-10-27 01:38:00+00:00,-20.9
2020-10-27 01:48:00+00:00,-21.0
2020-10-27 01:58:00+00:00,-21.1
2020-10-27 02:28:01+00:00,-21.2
2020-10-27 02:38:01+00:00,-21.3
2020-10-27 02:48:01+00:00,-21.1
2020-10-27 03:18:00+00:00,-21.0
2020-10-27 03:48:00+00:00,-21.1
2020-10-27 03:58:00+00:00,-21.2
2020-10-27 04:08:01+00:00,-20.2
2020-10-27 04:18:01+00:00,-18.8
2020-10-27 04:28:01+00:00,-16.6
2020-10-27 04:58:01+00:00,-17.3
2020-10-27 05:08:01+00:00,-18.9
2020-10-27 05:38:01+00:00,-20.5
2020-10-27 05:48:00+00:00,-20.6
2020-10-27 05:58:00+00:00,-20.6
2020-10-27 06:08:00+00:00,-20.8
2020-10-27 06:18:00+00:00,-20.7
2020-10-27 06:28:00+00:00,-20.8
2020-10-27 06:48:00+00:00,-20.9
2020-10-27 06:58:00+00:00,-20.9
2020-10-27 07:08:01+00:00,-21.0
2020-10-27 07:18:01+00:00,-21.0
2020-10-27 07:28:01+00:00,-21.0
2020-10-27 07:38:01+00:00,-21.0
2020-10-27 07:48:01+00:00,-21.0
2020-10-27 07:58:01+00:00,-20.8
2020-10-27 08:08:00+00:00,-20.8
2020-10-27 08:18:00+00:00,-20.7
2020-10-27 08:28:00+00:00,-20.6
2020-10-27 08:38:00+00:00,-20.8
2020-10-27 08:48:00+00:00,-20.9
2020-10-27 08:58:01+00:00,-21.0
2020-10-27 09:08:01+00:00,-21.2
2020-10-27 09:18:01+00:00,-20.9
2020-10-27 09:28:01+00:00,-21.0
2020-10-27 09:38:01+00:00,-20.7
2020-10-27 09:48:01+00:00,-20.7
2020-10-27 09:58:01+00:00,-20.7
2020-10-27 10:08:01+00:00,-20.6
2020-10-27 10:18:01+00:00,-19.0
2020-10-27 10:28:01+00:00,-16.7
2020-10-27 10:38:01+00:00,-14.3
2020-10-27 10:48:00+00:00,-14.9
2020-10-27 10:58:00+00:00,-17.4
2020-10-27 11:08:00+00:00,-19.0
2020-10-27 11:18:00+00:00,-19.8
2020-10-27 11:28:00+00:00,-20.1
2020-10-27 11:38:00+00:00,-20.3
2020-10-27 11:48:00+00:00,-20.5
2020-10-27 11:58:00+00:00,-20.7
2020-10-27 12:08:01+00:00,-18.8
2020-10-27 12:18:01+00:00,0.2
2020-10-27 12:28:01+00:00,-7.2
2020-10-27 12:38:01+00:00,-13.8
2020-10-27 12:48:01+00:00,-13.7
2020-10-27 12:58:01+00:00,-16.4
2020-10-27 13:08:01+00:00,-18.3
2020-10-27 13:18:00+00:00,-19.5
2020-10-27 13:28:00+00:00,-20.8
2020-10-27 13:38:00+00:00,-21.0
2020-10-27 13:48:00+00:00,-21.2
2020-10-27 13:58:00+00:00,-22.2
2020-10-27 14:08:01+00:00,-21.2
2020-10-27 14:18:01+00:00,-21.7
2020-10-27 14:28:01+00:00,-21.6
2020-10-27 14:38:01+00:00,-21.3
2020-10-27 14:48:01+00:00,-22.0
2020-10-27 14:58:01+00:00,-21.7
2020-10-27 15:08:01+00:00,-21.5
2020-10-27 15:18:01+00:00,-21.3
2020-10-27 15:28:01+00:00,-21.3
2020-10-27 15:38:01+00:00,-22.0
2020-10-27 15:48:01+00:00,-21.9
2020-10-27 15:58:01+00:00,-22.0
2020-10-27 16:08:01+00:00,-21.0
2020-10-27 16:18:01+00:00,-19.3
2020-10-27 16:28:01+00:00,-15.6
2020-10-27 16:38:01+00:00,-14.4
2020-10-27 16:48:01+00:00,-14.2
2020-10-27 16:58:01+00:00,-17.3
2020-10-27 17:08:01+00:00,-18.7
2020-10-27 17:18:01+00:00,-19.9
2020-10-27 17:28:01+00:00,-20.8
2020-10-27 17:38:01+00:00,-20.6
2020-10-27 17:48:01+00:00,-20.8
2020-10-27 17:58:01+00:00,-21.2
2020-10-27 18:08:00+00:00,-21.3
2020-10-27 18:18:00+00:00,-21.3
2020-10-27 18:28:00+00:00,-21.0
2020-10-27 18:38:00+00:00,-20.9
2020-10-27 18:48:00+00:00,-21.1
2020-10-27 18:58:00+00:00,-21.4
2020-10-27 19:08:01+00:00,-21.3
2020-10-27 19:18:01+00:00,-21.1
2020-10-27 19:28:01+00:00,-21.1
2020-10-27 19:38:01+00:00,-20.9
2020-10-27 19:48:01+00:00,-21.1
2020-10-27 20:19:01+00:00,-21.3
2020-10-27 20:29:01+00:00,-21.1
2020-10-27 20:39:01+00:00,-21.1
2020-10-27 20:49:01+00:00,-21.3
2020-10-27 20:59:01+00:00,-21.4
2020-10-27 21:09:01+00:00,-21.2
2020-10-27 21:19:01+00:00,-21.2
2020-10-27 21:29:01+00:00,-21.4
2020-10-27 21:39:01+00:00,-21.6
2020-10-27 21:49:01+00:00,-21.7
2020-10-27 21:59:01+00:00,-21.5
2020-10-27 22:09:01+00:00,-20.7
2020-10-27 22:19:01+00:00,-19.0
2020-10-27 22:29:01+00:00,-16.6
2020-10-27 22:39:01+00:00,-14.4
2020-10-27 22:49:01+00:00,-15.5
2020-10-27 22:59:01+00:00,-18.3
2020-10-27 23:09:02+00:00,-19.3
2020-10-27 23:19:02+00:00,-20.3
2020-10-27 23:29:02+00:00,-20.5
2020-10-27 23:39:02+00:00,-21.1
2020-10-27 23:49:02+00:00,-21.1
2020-10-27 23:59:02+00:00,-21.3
2020-10-28 00:09:01+00:00,-21.2
2020-10-28 00:19:01+00:00,-21.1
2020-10-28 00:29:01+00:00,-21.0
2020-10-28 00:39:01+00:00,-20.8
2020-10-28 00:49:01+00:00,-21.0
2020-10-28 00:59:01+00:00,-21.2
2020-10-28 01:09:01+00:00,-21.3
2020-10-28 01:19:01+00:00,-21.4
2020-10-28 01:29:01+00:00,-21.2
2020-10-28 01:39:01+00:00,-21.1
2020-10-28 01:49:01+00:00,-20.9
2020-10-28 01:59:01+00:00,-20.8
2020-10-28 02:09:01+00:00,-21.0
2020-10-28 02:19:01+00:00,-21.2
2020-10-28 02:29:01+00:00,-21.5
2020-10-28 02:39:01+00:00,-21.2
2020-10-28 02:49:01+00:00,-20.9
2020-10-28 02:59:01+00:00,-20.8
2020-10-28 03:09:01+00:00,-21.1
2020-10-28 03:19:01+00:00,-21.3
2020-10-28 03:29:01+00:00,-21.4
2020-10-28 03:39:01+00:00,-21.2
2020-10-28 03:49:01+00:00,-20.8
2020-10-28 03:59:01+00:00,-20.9
