,temperature
2020-10-25 13:58:20+00:00,-32.7
2020-10-25 14:08:20+00:00,-32.8
2020-10-25 14:18:20+00:00,-32.9
2020-10-25 14:28:19+00:00,-32.9
2020-10-25 14:38:19+00:00,-32.9
2020-10-25 14:48:19+00:00,-33.0
2020-10-25 14:58:19+00:00,-33.0
2020-10-25 15:08:19+00:00,-33.0
2020-10-25 15:18:19+00:00,-33.1
2020-10-25 15:28:20+00:00,-33.1
2020-10-25 15:38:20+00:00,-32.6
2020-10-25 15:48:20+00:00,-32.8
2020-10-25 15:58:19+00:00,-32.8
2020-10-25 16:08:19+00:00,-32.8
2020-10-25 16:18:19+00:00,-33.0
2020-10-25 16:49:22+00:00,-32.8
2020-10-25 16:59:22+00:00,-32.8
2020-10-25 17:09:22+00:00,-32.9
2020-10-25 17:19:22+00:00,-33.0
2020-10-25 17:29:22+00:00,-32.9
2020-10-25 17:39:22+00:00,-33.0
2020-10-25 17:49:22+00:00,-32.9
2020-10-25 17:59:22+00:00,-32.9
2020-10-25 18:09:22+00:00,-33.0
2020-10-25 18:19:22+00:00,-33.1
2020-10-25 18:29:22+00:00,-33.1
2020-10-25 18:39:22+00:00,-33.1
2020-10-25 18:49:22+00:00,-33.1
2020-10-25 18:59:22+00:00,-33.0
2020-10-25 19:09:22+00:00,-33.0
2020-10-25 19:19:22+00:00,-33.1
2020-10-25 19:29:22+00:00,-33.2
2020-10-25 19:39:22+00:00,-33.1
2020-10-25 19:49:22+00:00,-33.1
2020-10-25 19:59:22+00:00,-33.2
2020-10-25 20:09:22+00:00,-33.2
2020-10-25 20:19:22+00:00,-33.3
2020-10-25 20:29:22+00:00,-33.2
2020-10-25 20:39:22+00:00,-33.2
2020-10-25 20:49:22+00:00,-33.2
2020-10-25 20:59:22+00:00,-33.4
2020-10-25 21:09:22+00:00,-33.2
2020-10-25 21:19:22+00:00,-29.8
2020-10-25 21:29:22+00:00,-22.7
2020-10-25 21:39:22+00:00,-16.2
2020-10-25 21:49:22+00:00,-25.9
2020-10-25 21:59:22+00:00,-28.8
2020-10-25 22:09:22+00:00,-30.0
2020-10-25 22:19:22+00:00,-30.6
2020-10-25 22:29:22+00:00,-31.2
2020-10-25 22:39:22+00:00,-31.5
2020-10-25 22:59:22+00:00,-32.0
2020-10-25 23:09:22+00:00,-32.1
2020-10-25 23:19:22+00:00,-32.4
2020-10-25 23:29:22+00:00,-32.4
2020-10-25 23:39:22+00:00,-32.5
2020-10-25 23:49:22+00:00,-32.7
2020-10-25 23:59:22+00:00,-32.7
2020-10-26 00:09:22+00:00,-32.8
2020-10-26 00:19:22+00:00,-33.0
2020-10-26 00:39:22+00:00,-33.0
2020-10-26 00:49:22+00:00,-33.1
2020-10-26 00:59:22+00:00,-33.2
2020-10-26 01:09:22+00:00,-33.2
2020-10-26 01:19:22+00:00,-33.3
2020-10-26 01:29:22+00:00,-33.3
2020-10-26 01:39:22+00:00,-33.3
2020-10-26 01:49:22+00:00,-33.3
2020-10-26 01:59:22+00:00,-33.4
2020-10-26 02:09:22+00:00,-33.3
2020-10-26 02:19:22+00:00,-33.4
2020-10-26 02:29:22+00:00,-33.5
2020-10-26 02:39:22+00:00,-33.3
2020-10-26 02:49:22+00:00,-33.3
2020-10-26 02:59:22+00:00,-33.4
2020-10-26 03:09:22+00:00,-33.4
2020-10-26 03:19:22+00:00,-29.9
2020-10-26 03:29:22+00:00,-22.5
2020-10-26 03:39:22+00:00,-16.4
2020-10-26 03:49:22+00:00,-25.8
2020-10-26 03:59:22+00:00,-23.7
2020-10-26 04:19:22+00:00,-22.1
2020-10-26 04:29:22+00:00,-21.4
2020-10-26 04:39:22+00:00,-20.7
2020-10-26 04:49:22+00:00,-20.0
2020-10-26 04:59:22+00:00,-19.3
2020-10-26 05:09:22+00:00,-18.7
2020-10-26 05:19:22+00:00,-18.0
2020-10-26 05:29:22+00:00,-17.5
2020-10-26 05:39:22+00:00,-16.9
2020-10-26 05:49:22+00:00,-16.4
2020-10-26 05:59:22+00:00,-15.8
2020-10-26 06:09:22+00:00,-15.2
2020-10-26 06:19:22+00:00,-14.7
2020-10-26 06:29:22+00:00,-14.2
2020-10-26 06:39:22+00:00,-13.7
2020-10-26 06:49:22+00:00,-13.2
2020-10-26 06:59:22+00:00,-12.7
2020-10-26 07:09:22+00:00,-14.0
2020-10-26 07:19:22+00:00,-13.7
2020-10-26 07:29:22+00:00,-16.5
2020-10-26 07:39:22+00:00,-13.3
2020-10-26 07:49:22+00:00,-14.1
2020-10-26 07:59:22+00:00,-14.9
2020-10-26 08:09:22+00:00,-10.8
2020-10-26 08:19:22+00:00,-5.1
2020-10-26 08:29:22+00:00,-1.4
2020-10-26 08:39:22+00:00,0.9
2020-10-26 08:49:22+00:00,-11.5
2020-10-26 08:59:22+00:00,-16.0
2020-10-26 09:09:22+00:00,-18.5
2020-10-26 09:19:22+00:00,-20.3
2020-10-26 09:29:22+00:00,-19.3
2020-10-26 09:39:22+00:00,-16.0
2020-10-26 09:49:22+00:00,-14.5
2020-10-26 09:59:22+00:00,-13.4
2020-10-26 10:09:22+00:00,-12.4
2020-10-26 10:19:22+00:00,-13.8
2020-10-26 10:29:22+00:00,-16.1
2020-10-26 10:39:22+00:00,-12.6
2020-10-26 10:49:22+00:00,-14.0
2020-10-26 10:59:22+00:00,-12.9
2020-10-26 11:09:22+00:00,-13.2
2020-10-26 11:19:23+00:00,-13.7
2020-10-26 11:29:23+00:00,-14.4
2020-10-26 11:39:23+00:00,-16.0
2020-10-26 11:49:22+00:00,-14.4
2020-10-26 11:59:22+00:00,-12.8
2020-10-26 12:09:22+00:00,-13.1
2020-10-26 12:19:22+00:00,-13.5
2020-10-26 12:29:22+00:00,-13.9
2020-10-26 12:39:22+00:00,-14.7
2020-10-26 12:49:22+00:00,-15.9
2020-10-26 12:59:22+00:00,-15.1
2020-10-26 13:09:22+00:00,-13.2
2020-10-26 13:19:22+00:00,-13.0
2020-10-26 13:29:22+00:00,-12.9
2020-10-26 13:39:22+00:00,-13.3
2020-10-26 13:49:22+00:00,-13.0
2020-10-26 13:59:22+00:00,-14.2
2020-10-26 14:19:22+00:00,-15.1
2020-10-26 14:29:22+00:00,-13.3
2020-10-26 14:39:22+00:00,-13.6
2020-10-26 14:49:22+00:00,-12.6
2020-10-26 14:59:22+00:00,-13.2
2020-10-26 15:09:22+00:00,-12.2
2020-10-26 15:19:22+00:00,-15.2
2020-10-26 15:29:22+00:00,-13.0
2020-10-26 15:39:22+00:00,-13.3
2020-10-26 15:49:22+00:00,-13.3
2020-10-26 15:59:22+00:00,-14.6
2020-10-26 16:09:22+00:00,-15.1
2020-10-26 16:19:23+00:00,-13.0
2020-10-26 16:29:22+00:00,-13.2
2020-10-26 16:39:22+00:00,-13.7
2020-10-26 16:49:22+00:00,-14.5
2020-10-26 16:59:22+00:00,-15.7
2020-10-26 17:09:22+00:00,-12.8
2020-10-26 17:19:23+00:00,-13.3
2020-10-26 17:29:23+00:00,-13.6
2020-10-26 17:39:23+00:00,-14.1
2020-10-26 17:49:23+00:00,-15.2
2020-10-26 17:59:22+00:00,-15.3
2020-10-26 18:30:23+00:00,-13.0
2020-10-26 18:40:23+00:00,-13.2
2020-10-26 18:50:23+00:00,-13.4
2020-10-26 19:00:23+00:00,-13.6
2020-10-26 19:10:23+00:00,-14.0
2020-10-26 19:20:23+00:00,-15.0
2020-10-26 19:30:23+00:00,-15.5
2020-10-26 19:40:23+00:00,-14.8
2020-10-26 19:50:23+00:00,-13.4
2020-10-26 20:00:23+00:00,-13.5
2020-10-26 20:10:23+00:00,-13.5
2020-10-26 20:20:24+00:00,-13.6
2020-10-26 20:30:23+00:00,-13.7
2020-10-26 20:40:23+00:00,-13.4
2020-10-26 20:50:23+00:00,-13.7
2020-10-26 21:00:23+00:00,-14.1
2020-10-26 21:10:23+00:00,-14.5
2020-10-26 21:20:24+00:00,-11.6
2020-10-26 21:30:24+00:00,-5.5
2020-10-26 21:40:23+00:00,-1.3
2020-10-26 21:50:23+00:00,-12.8
2020-10-26 22:00:23+00:00,-16.8
2020-10-26 22:10:23+00:00,-18.7
2020-10-26 22:20:23+00:00,-19.9
2020-10-26 22:30:23+00:00,-20.8
2020-10-26 22:50:23+00:00,-22.2
2020-10-26 23:00:23+00:00,-22.8
2020-10-26 23:10:23+00:00,-23.2
2020-10-26 23:20:24+00:00,-23.7
2020-10-26 23:30:24+00:00,-24.2
2020-10-26 23:40:24+00:00,-24.4
2020-10-26 23:50:23+00:00,-24.7
2020-10-27 00:10:23+00:00,-25.5
2020-10-27 00:20:24+00:00,-25.8
2020-10-27 00:30:24+00:00,-26.0
2020-10-27 00:40:24+00:00,-26.3
2020-10-27 00:50:24+00:00,-26.5
2020-10-27 01:00:24+00:00,-26.7
2020-10-27 01:30:24+00:00,-27.3
2020-10-27 01:40:24+00:00,-27.3
2020-10-27 01:50:24+00:00,-27.4
2020-10-27 02:00:24+00:00,-27.7
2020-10-27 02:20:24+00:00,-28.0
2020-10-27 02:30:24+00:00,-28.0
2020-10-27 02:40:24+00:00,-28.1
2020-10-27 03:00:24+00:00,-28.4
2020-10-27 03:20:24+00:00,-24.0
2020-10-27 03:40:24+00:00,-11.0
2020-10-27 04:10:24+00:00,-26.2
2020-10-27 04:20:24+00:00,-26.9
2020-10-27 04:30:24+00:00,-27.4
2020-10-27 04:50:24+00:00,-28.2
2020-10-27 05:00:24+00:00,-28.5
2020-10-27 05:10:24+00:00,-28.7
2020-10-27 05:40:24+00:00,-29.2
2020-10-27 06:00:24+00:00,-29.5
2020-10-27 06:10:24+00:00,-29.5
2020-10-27 06:30:24+00:00,-29.8
2020-10-27 06:50:24+00:00,-29.9
2020-10-27 07:00:24+00:00,-30.1
2020-10-27 07:10:24+00:00,-30.1
2020-10-27 07:20:24+00:00,-30.3
2020-10-27 07:30:25+00:00,-30.9
2020-10-27 07:40:24+00:00,-30.4
2020-10-27 07:50:24+00:00,-30.5
2020-10-27 08:00:24+00:00,-29.4
2020-10-27 08:10:24+00:00,-23.9
2020-10-27 08:20:24+00:00,-16.4
2020-10-27 08:30:24+00:00,-11.0
2020-10-27 08:40:24+00:00,-7.4
2020-10-27 08:50:24+00:00,-22.2
2020-10-27 09:00:24+00:00,-19.8
2020-10-27 09:10:24+00:00,-19.3
2020-10-27 09:20:24+00:00,-18.9
2020-10-27 09:30:24+00:00,-18.4
2020-10-27 09:40:24+00:00,-17.9
2020-10-27 09:50:24+00:00,-17.5
2020-10-27 10:00:24+00:00,-17.2
2020-10-27 10:10:24+00:00,-16.9
2020-10-27 10:20:24+00:00,-16.5
2020-10-27 10:30:24+00:00,-16.2
2020-10-27 10:40:24+00:00,-15.9
2020-10-27 10:50:24+00:00,-15.6
2020-10-27 11:00:24+00:00,-15.2
2020-10-27 11:10:24+00:00,-15.0
2020-10-27 11:20:24+00:00,-14.7
2020-10-27 11:30:24+00:00,-11.5
2020-10-27 11:40:24+00:00,-14.3
2020-10-27 11:50:24+00:00,-14.0
2020-10-27 12:00:24+00:00,-13.7
2020-10-27 12:10:24+00:00,-13.4
2020-10-27 12:20:23+00:00,-13.0
2020-10-27 12:30:23+00:00,-12.8
2020-10-27 12:40:23+00:00,-12.5
2020-10-27 12:50:23+00:00,-13.7
2020-10-27 13:00:23+00:00,-12.9
2020-10-27 13:10:23+00:00,-14.3
2020-10-27 13:20:23+00:00,-12.9
2020-10-27 13:30:23+00:00,-14.4
2020-10-27 13:40:23+00:00,-12.9
2020-10-27 13:40:24+00:00,-12.9
2020-10-27 13:50:23+00:00,-13.7
2020-10-27 14:00:23+00:00,-16.2
2020-10-27 14:10:23+00:00,-13.2
2020-10-27 14:20:23+00:00,-14.4
2020-10-27 14:30:23+00:00,-12.8
2020-10-27 14:40:23+00:00,-13.5
2020-10-27 14:50:23+00:00,-14.5
2020-10-27 15:00:23+00:00,-12.8
2020-10-27 15:10:23+00:00,-14.5
2020-10-27 15:20:23+00:00,-12.8
2020-10-27 15:30:23+00:00,-13.6
2020-10-27 15:40:23+00:00,-13.1
2020-10-27 15:50:23+00:00,-13.7
2020-10-27 16:00:23+00:00,-15.5
2020-10-27 16:10:23+00:00,-13.0
2020-10-27 16:20:24+00:00,-13.3
2020-10-27 16:30:24+00:00,-13.9
2020-10-27 16:40:24+00:00,-15.6
2020-10-27 16:50:23+00:00,-13.0
2020-10-27 17:00:23+00:00,-13.3
2020-10-27 17:10:23+00:00,-13.8
2020-10-27 17:20:24+00:00,-15.2
2020-10-27 17:30:24+00:00,-16.1
2020-10-27 17:40:24+00:00,-12.9
2020-10-27 17:50:24+00:00,-13.2
2020-10-27 18:00:24+00:00,-13.6
2020-10-27 18:10:24+00:00,-14.1
2020-10-27 18:20:24+00:00,-15.2
2020-10-27 18:30:24+00:00,-15.1
2020-10-27 18:40:24+00:00,-13.0
2020-10-27 18:50:24+00:00,-13.3
2020-10-27 19:00:24+00:00,-13.7
2020-10-27 19:10:24+00:00,-14.3
2020-10-27 19:20:24+00:00,-15.6
2020-10-27 19:30:24+00:00,-14.7
2020-10-27 19:40:24+00:00,-13.0
2020-10-27 19:50:24+00:00,-13.2
2020-10-27 20:00:24+00:00,-13.5
2020-10-27 20:10:24+00:00,-13.4
2020-10-27 20:20:24+00:00,-13.4
2020-10-27 20:30:24+00:00,-13.7
2020-10-27 20:40:24+00:00,-14.3
2020-10-27 20:50:24+00:00,-15.8
2020-10-27 21:00:24+00:00,-14.8
2020-10-27 21:10:24+00:00,-13.0
2020-10-27 21:20:24+00:00,-11.1
2020-10-27 21:30:24+00:00,-5.4
2020-10-27 21:40:24+00:00,-1.4
2020-10-27 21:50:24+00:00,-12.4
2020-10-27 22:21:34+00:00,-19.8
2020-10-27 22:31:34+00:00,-20.8
2020-10-27 22:41:34+00:00,-21.5
2020-10-27 22:51:34+00:00,-22.3
2020-10-27 23:01:34+00:00,-22.8
2020-10-27 23:11:34+00:00,-18.5
2020-10-27 23:21:34+00:00,-16.7
2020-10-27 23:31:34+00:00,-15.6
2020-10-27 23:41:34+00:00,-14.7
2020-10-27 23:51:34+00:00,-13.9
2020-10-28 00:01:34+00:00,-13.3
2020-10-28 00:11:34+00:00,-12.9
2020-10-28 00:21:34+00:00,-12.4
2020-10-28 00:31:34+00:00,-14.7
2020-10-28 00:41:34+00:00,-12.8
2020-10-28 00:51:34+00:00,-13.1
2020-10-28 01:01:34+00:00,-13.6
2020-10-28 01:11:34+00:00,-14.6
2020-10-28 01:21:33+00:00,-15.2
2020-10-28 01:31:33+00:00,-12.9
2020-10-28 01:41:33+00:00,-13.2
2020-10-28 01:51:33+00:00,-13.6
2020-10-28 02:01:33+00:00,-14.4
2020-10-28 02:11:33+00:00,-15.5
2020-10-28 02:21:33+00:00,-15.0
2020-10-28 02:31:33+00:00,-13.0
2020-10-28 02:41:33+00:00,-13.0
2020-10-28 02:51:33+00:00,-13.1
2020-10-28 03:01:33+00:00,-13.4
2020-10-28 03:11:33+00:00,-13.7
2020-10-28 03:21:33+00:00,-10.3
2020-10-28 03:31:33+00:00,-4.1
2020-10-28 03:41:33+00:00,-0.8
2020-10-28 03:51:33+00:00,-13.2
