,temperature
2020-10-25 21:08:37+00:00,-19.5
2020-10-25 21:18:37+00:00,-17.2
2020-10-25 21:28:37+00:00,-15.6
2020-10-25 21:48:37+00:00,-16.7
2020-10-25 21:58:37+00:00,-15.4
2020-10-25 22:08:37+00:00,-19.6
2020-10-25 22:18:37+00:00,-15.8
2020-10-25 22:28:37+00:00,-18.0
2020-10-25 22:38:37+00:00,-18.2
2020-10-25 22:48:37+00:00,-16.0
2020-10-25 23:01:34+00:00,-18.9
2020-10-25 23:11:34+00:00,-15.7
2020-10-25 23:21:34+00:00,-17.4
2020-10-25 23:31:34+00:00,-18.4
2020-10-25 23:41:34+00:00,-16.1
2020-10-25 23:51:34+00:00,-17.5
2020-10-26 00:01:35+00:00,-18.3
2020-10-26 00:11:35+00:00,-16.1
2020-10-26 00:21:35+00:00,-17.5
2020-10-26 00:31:35+00:00,-18.9
2020-10-26 00:41:35+00:00,-16.0
2020-10-26 00:51:35+00:00,-14.6
2020-10-26 01:01:34+00:00,-11.3
2020-10-26 01:11:34+00:00,-9.4
2020-10-26 01:21:34+00:00,-13.8
2020-10-26 01:31:34+00:00,-17.5
2020-10-26 01:41:34+00:00,-19.7
2020-10-26 01:51:34+00:00,-21.3
2020-10-26 02:01:34+00:00,-22.3
2020-10-26 02:11:34+00:00,-19.2
2020-10-26 02:21:35+00:00,-17.3
2020-10-26 02:31:34+00:00,-16.8
2020-10-26 02:41:34+00:00,-19.6
2020-10-26 02:51:34+00:00,-16.8
2020-10-26 03:01:34+00:00,-15.6
2020-10-26 03:01:35+00:00,-15.6
2020-10-26 03:11:34+00:00,-19.9
2020-10-26 03:21:34+00:00,-17.1
2020-10-26 03:31:34+00:00,-15.5
2020-10-26 03:41:35+00:00,-19.6
2020-10-26 03:51:35+00:00,-17.1
2020-10-26 04:01:35+00:00,-15.5
2020-10-26 04:11:34+00:00,-19.3
2020-10-26 04:21:34+00:00,-16.7
2020-10-26 04:31:35+00:00,-15.8
2020-10-26 04:41:35+00:00,-19.2
2020-10-26 04:51:34+00:00,-17.3
2020-10-26 05:01:35+00:00,-15.8
2020-10-26 05:11:35+00:00,-17.8
2020-10-26 05:21:35+00:00,-17.6
2020-10-26 05:31:35+00:00,-15.9
2020-10-26 05:41:35+00:00,-17.5
2020-10-26 05:51:35+00:00,-17.6
2020-10-26 06:01:35+00:00,-15.9
2020-10-26 06:11:35+00:00,-17.7
2020-10-26 06:21:35+00:00,-17.8
2020-10-26 06:31:35+00:00,-16.0
2020-10-26 06:41:35+00:00,-15.2
2020-10-26 06:51:35+00:00,-13.6
2020-10-26 07:01:35+00:00,-11.4
2020-10-26 07:11:35+00:00,-8.9
2020-10-26 07:21:35+00:00,-13.2
2020-10-26 07:31:35+00:00,-17.1
2020-10-26 07:41:35+00:00,-19.4
2020-10-26 07:51:35+00:00,-21.0
2020-10-26 08:01:34+00:00,-22.3
2020-10-26 08:11:35+00:00,-18.7
2020-10-26 08:21:34+00:00,-17.0
2020-10-26 08:31:34+00:00,-16.7
2020-10-26 08:41:34+00:00,-19.2
2020-10-26 08:51:34+00:00,-16.7
2020-10-26 09:01:34+00:00,-15.6
2020-10-26 09:11:34+00:00,-19.7
2020-10-26 09:21:34+00:00,-16.5
2020-10-26 09:31:34+00:00,-15.4
2020-10-26 09:41:34+00:00,-19.5
2020-10-26 09:51:34+00:00,-16.5
2020-10-26 10:01:34+00:00,-15.2
2020-10-26 10:11:34+00:00,-19.0
2020-10-26 10:21:34+00:00,-16.3
2020-10-26 10:31:34+00:00,-14.3
2020-10-26 10:51:34+00:00,-11.7
2020-10-26 11:11:34+00:00,-10.4
2020-10-26 11:21:34+00:00,-10.8
2020-10-26 11:31:34+00:00,-10.9
2020-10-26 11:41:34+00:00,-10.9
2020-10-26 11:51:34+00:00,-10.9
2020-10-26 12:01:35+00:00,-16.7
2020-10-26 12:11:35+00:00,-19.3
2020-10-26 12:21:35+00:00,-20.6
2020-10-26 12:31:35+00:00,-17.8
2020-10-26 12:41:35+00:00,-15.9
2020-10-26 12:51:35+00:00,-18.6
2020-10-26 13:01:34+00:00,-17.7
2020-10-26 13:11:34+00:00,-16.0
2020-10-26 13:21:34+00:00,-17.2
2020-10-26 13:31:34+00:00,-18.3
2020-10-26 13:41:34+00:00,-16.1
2020-10-26 13:51:34+00:00,-15.3
2020-10-26 14:01:34+00:00,-19.6
2020-10-26 14:11:34+00:00,-12.6
2020-10-26 14:21:35+00:00,-12.7
2020-10-26 14:31:34+00:00,-11.2
2020-10-26 14:51:34+00:00,-13.1
2020-10-26 15:01:34+00:00,-17.3
2020-10-26 15:11:34+00:00,-19.7
2020-10-26 15:21:34+00:00,-21.2
2020-10-26 15:31:34+00:00,-22.3
2020-10-26 15:41:34+00:00,-19.6
2020-10-26 15:41:35+00:00,-19.6
2020-10-26 15:51:34+00:00,-17.5
2020-10-26 16:01:35+00:00,-16.1
2020-10-26 16:11:35+00:00,-20.1
2020-10-26 16:21:35+00:00,-17.4
2020-10-26 16:31:35+00:00,-15.6
2020-10-26 16:41:35+00:00,-20.2
2020-10-26 16:51:35+00:00,-17.0
2020-10-26 17:01:35+00:00,-16.0
2020-10-26 17:11:35+00:00,-20.2
2020-10-26 17:31:35+00:00,-17.5
2020-10-26 17:51:35+00:00,-16.6
2020-10-26 18:01:35+00:00,-18.2
2020-10-26 18:21:35+00:00,-16.4
2020-10-26 18:31:35+00:00,-18.6
2020-10-26 18:41:35+00:00,-19.0
2020-10-26 18:51:35+00:00,-16.3
2020-10-26 19:01:35+00:00,-19.3
2020-10-26 19:21:35+00:00,-15.9
2020-10-26 19:31:35+00:00,-20.0
2020-10-26 19:41:35+00:00,-17.8
2020-10-26 19:51:35+00:00,-15.7
2020-10-26 20:11:36+00:00,-17.9
2020-10-26 20:21:35+00:00,-15.8
2020-10-26 20:31:35+00:00,-19.5
2020-10-26 20:41:35+00:00,-17.6
2020-10-26 20:51:35+00:00,-15.9
2020-10-26 21:01:34+00:00,-19.7
2020-10-26 21:11:34+00:00,-17.6
2020-10-26 21:21:00+00:00,-16.0
2020-10-26 21:40:25+00:00,-17.6
2020-10-26 21:50:25+00:00,-15.6
2020-10-26 22:00:25+00:00,-19.8
2020-10-26 22:20:25+00:00,-16.1
2020-10-26 22:30:24+00:00,-19.4
2020-10-26 22:50:24+00:00,-15.7
2020-10-26 23:00:24+00:00,-19.5
2020-10-26 23:10:24+00:00,-17.5
2020-10-26 23:20:24+00:00,-15.8
2020-10-26 23:30:25+00:00,-19.2
2020-10-26 23:40:25+00:00,-17.6
2020-10-26 23:50:25+00:00,-15.9
2020-10-27 00:10:25+00:00,-17.7
2020-10-27 00:20:24+00:00,-15.9
2020-10-27 00:30:25+00:00,-18.8
2020-10-27 00:40:25+00:00,-17.9
2020-10-27 00:50:25+00:00,-16.0
2020-10-27 01:00:25+00:00,-18.3
2020-10-27 01:30:25+00:00,-17.7
2020-10-27 01:40:24+00:00,-18.5
2020-10-27 01:50:24+00:00,-16.3
2020-10-27 02:00:24+00:00,-16.7
2020-10-27 02:20:24+00:00,-15.1
2020-10-27 02:30:24+00:00,-13.0
2020-10-27 02:40:24+00:00,-9.9
2020-10-27 03:00:24+00:00,-16.8
2020-10-27 03:20:24+00:00,-20.9
2020-10-27 03:40:25+00:00,-20.3
2020-10-27 04:10:25+00:00,-18.5
2020-10-27 04:20:25+00:00,-18.7
2020-10-27 04:30:25+00:00,-16.6
2020-10-27 04:50:24+00:00,-19.9
2020-10-27 05:00:24+00:00,-16.8
2020-10-27 05:10:24+00:00,-15.6
2020-10-27 05:40:25+00:00,-15.7
2020-10-27 06:00:25+00:00,-17.6
2020-10-27 06:10:25+00:00,-16.0
2020-10-27 06:50:25+00:00,-16.4
2020-10-27 07:00:25+00:00,-19.3
2020-10-27 07:20:25+00:00,-15.3
2020-10-27 07:30:25+00:00,-19.9
2020-10-27 07:40:25+00:00,-16.8
2020-10-27 07:50:25+00:00,-15.5
2020-10-27 08:00:25+00:00,-19.3
2020-10-27 08:10:25+00:00,-17.6
2020-10-27 08:20:26+00:00,-15.8
2020-10-27 08:30:25+00:00,-13.4
2020-10-27 08:40:25+00:00,-10.8
2020-10-27 08:50:25+00:00,-13.4
2020-10-27 09:00:25+00:00,-17.7
2020-10-27 09:10:25+00:00,-19.9
2020-10-27 09:20:25+00:00,-21.7
2020-10-27 09:30:25+00:00,-22.9
2020-10-27 09:40:25+00:00,-19.4
2020-10-27 09:50:25+00:00,-17.6
2020-10-27 10:00:25+00:00,-16.3
2020-10-27 10:10:25+00:00,-20.6
2020-10-27 10:20:25+00:00,-17.5
2020-10-27 10:30:25+00:00,-16.1
2020-10-27 10:40:24+00:00,-18.0
2020-10-27 10:50:24+00:00,-18.2
2020-10-27 11:10:25+00:00,-15.6
2020-10-27 11:20:25+00:00,-15.3
2020-10-27 11:40:24+00:00,-13.3
2020-10-27 11:50:24+00:00,-13.2
2020-10-27 12:00:24+00:00,-12.8
2020-10-27 12:10:25+00:00,-12.0
2020-10-27 12:20:24+00:00,-11.8
2020-10-27 12:30:24+00:00,-11.6
2020-10-27 12:40:25+00:00,-11.4
2020-10-27 12:50:25+00:00,-4.2
2020-10-27 13:00:25+00:00,-4.4
2020-10-27 13:10:25+00:00,-6.2
2020-10-27 13:20:25+00:00,-13.5
2020-10-27 13:50:26+00:00,-19.7
2020-10-27 14:00:25+00:00,-20.7
2020-10-27 14:10:26+00:00,-17.4
2020-10-27 14:20:26+00:00,-15.8
2020-10-27 14:30:25+00:00,-17.9
2020-10-27 14:32:38+00:00,-18.7
2020-10-27 14:42:38+00:00,-18.2
2020-10-27 15:12:38+00:00,-19.5
2020-10-27 15:22:38+00:00,-16.7
2020-10-27 15:32:39+00:00,-16.1
2020-10-27 15:42:39+00:00,-19.2
2020-10-27 15:52:39+00:00,-17.7
2020-10-27 16:02:39+00:00,-15.6
2020-10-27 16:12:39+00:00,-18.7
2020-10-27 16:22:39+00:00,-15.9
2020-10-27 16:32:39+00:00,-13.6
2020-10-27 16:52:40+00:00,-8.7
2020-10-27 17:02:39+00:00,-14.8
2020-10-27 17:12:39+00:00,-17.7
2020-10-27 17:22:39+00:00,-19.2
2020-10-27 17:32:38+00:00,-20.4
2020-10-27 17:42:38+00:00,-21.2
2020-10-27 17:52:38+00:00,-21.8
2020-10-27 18:02:38+00:00,-21.4
2020-10-27 18:12:38+00:00,-17.3
2020-10-27 18:22:38+00:00,-16.9
2020-10-27 18:32:39+00:00,-20.5
2020-10-27 18:42:39+00:00,-18.5
2020-10-27 18:52:39+00:00,-16.0
2020-10-27 19:02:39+00:00,-19.4
2020-10-27 19:12:39+00:00,-21.0
2020-10-27 19:22:39+00:00,-16.9
2020-10-27 19:32:39+00:00,-19.1
2020-10-27 19:42:39+00:00,-20.4
2020-10-27 19:52:39+00:00,-18.2
2020-10-27 20:02:39+00:00,-16.0
2020-10-27 20:12:39+00:00,-20.0
2020-10-27 20:22:39+00:00,-19.4
2020-10-27 20:52:38+00:00,-20.2
2020-10-27 21:02:38+00:00,-16.6
2020-10-27 21:12:38+00:00,-17.0
2020-10-27 21:22:38+00:00,-19.7
2020-10-27 21:22:39+00:00,-19.7
2020-10-27 21:32:39+00:00,-17.5
2020-10-27 21:42:38+00:00,-15.7
2020-10-27 21:52:38+00:00,-18.7
2020-10-27 22:02:38+00:00,-18.5
2020-10-27 22:12:39+00:00,-16.1
2020-10-27 22:22:38+00:00,-17.6
2020-10-27 22:32:39+00:00,-19.9
2020-10-27 22:42:39+00:00,-16.5
2020-10-27 22:52:39+00:00,-15.7
2020-10-27 23:02:39+00:00,-19.5
2020-10-27 23:12:40+00:00,-17.0
2020-10-27 23:22:39+00:00,-15.4
2020-10-27 23:32:39+00:00,-18.7
2020-10-27 23:42:38+00:00,-18.1
2020-10-27 23:52:39+00:00,-16.0
2020-10-28 00:02:38+00:00,-17.4
2020-10-28 00:12:38+00:00,-19.7
2020-10-28 00:22:38+00:00,-16.4
2020-10-28 00:32:39+00:00,-16.5
2020-10-28 00:42:39+00:00,-20.1
2020-10-28 00:52:39+00:00,-16.9
2020-10-28 01:02:39+00:00,-15.5
2020-10-28 01:12:39+00:00,-19.8
2020-10-28 01:22:40+00:00,-17.5
2020-10-28 01:32:38+00:00,-14.7
2020-10-28 01:42:38+00:00,-12.2
2020-10-28 01:52:38+00:00,-10.6
2020-10-28 02:02:38+00:00,-11.5
2020-10-28 02:12:38+00:00,-11.6
2020-10-28 02:32:39+00:00,-12.2
2020-10-28 02:42:38+00:00,-12.4
2020-10-28 02:52:38+00:00,-12.6
2020-10-28 03:02:39+00:00,-12.7
2020-10-28 03:12:39+00:00,-12.8
2020-10-28 03:22:39+00:00,-12.5
2020-10-28 03:32:39+00:00,-12.5
2020-10-28 03:42:39+00:00,-11.6
2020-10-28 03:52:39+00:00,-14.9
