,temperature
2020-10-25 14:07:37+00:00,-18.7
2020-10-25 14:17:37+00:00,-19.5
2020-10-25 14:27:36+00:00,-19.2
2020-10-25 14:37:36+00:00,-18.4
2020-10-25 14:47:36+00:00,-18.8
2020-10-25 14:57:36+00:00,-20.1
2020-10-25 15:07:36+00:00,-21.4
2020-10-25 15:17:36+00:00,-22.2
2020-10-25 15:27:37+00:00,-21.4
2020-10-25 15:37:37+00:00,-19.1
2020-10-25 15:47:37+00:00,-15.9
2020-10-25 15:57:37+00:00,-11.0
2020-10-25 16:07:37+00:00,-8.0
2020-10-25 16:17:37+00:00,-16.3
2020-10-25 16:27:37+00:00,-22.5
2020-10-25 16:37:37+00:00,-21.2
2020-10-25 16:47:37+00:00,-14.9
2020-10-25 16:57:37+00:00,-14.6
2020-10-25 17:07:37+00:00,-22.0
2020-10-25 17:17:37+00:00,-20.0
2020-10-25 17:27:37+00:00,-19.6
2020-10-25 17:37:37+00:00,-14.2
2020-10-25 17:47:37+00:00,-22.3
2020-10-25 17:57:37+00:00,-16.2
2020-10-25 18:07:37+00:00,-14.1
2020-10-25 18:17:37+00:00,-18.0
2020-10-25 18:27:37+00:00,-22.5
2020-10-25 18:37:37+00:00,-24.3
2020-10-25 18:47:37+00:00,-8.0
2020-10-25 18:57:37+00:00,0.5
2020-10-25 19:07:37+00:00,3.5
2020-10-25 19:17:37+00:00,7.4
2020-10-25 19:27:37+00:00,5.0
2020-10-25 19:37:37+00:00,-5.4
2020-10-25 19:47:37+00:00,-11.9
2020-10-25 19:57:37+00:00,-15.9
2020-10-25 20:07:37+00:00,-19.0
2020-10-25 20:17:37+00:00,-21.0
2020-10-25 20:27:37+00:00,-18.8
2020-10-25 20:37:37+00:00,-17.7
2020-10-25 20:47:37+00:00,-12.4
2020-10-25 20:57:37+00:00,-18.7
2020-10-25 21:07:37+00:00,-17.9
2020-10-25 21:17:37+00:00,-19.7
2020-10-25 21:27:36+00:00,-20.5
2020-10-25 21:37:36+00:00,-19.5
2020-10-25 21:47:37+00:00,-18.3
2020-10-25 21:57:36+00:00,-19.0
2020-10-25 22:07:36+00:00,-18.9
2020-10-25 22:17:36+00:00,-20.9
2020-10-25 22:27:37+00:00,-21.8
2020-10-25 22:37:37+00:00,-20.6
2020-10-25 22:47:37+00:00,-19.4
2020-10-25 22:57:37+00:00,-18.5
2020-10-25 23:07:36+00:00,-19.4
2020-10-25 23:17:36+00:00,-21.6
2020-10-25 23:27:37+00:00,-21.5
2020-10-25 23:37:37+00:00,-19.6
2020-10-25 23:47:37+00:00,-18.7
2020-10-25 23:57:37+00:00,-19.5
2020-10-26 00:07:37+00:00,-20.7
2020-10-26 00:17:37+00:00,-21.8
2020-10-26 00:27:37+00:00,-11.6
2020-10-26 00:37:37+00:00,-6.4
2020-10-26 00:47:37+00:00,-12.8
2020-10-26 00:57:37+00:00,-17.3
2020-10-26 01:07:37+00:00,-20.5
2020-10-26 01:17:37+00:00,-19.2
2020-10-26 01:37:37+00:00,-21.0
2020-10-26 01:47:37+00:00,-22.6
2020-10-26 01:57:37+00:00,-24.9
2020-10-26 02:07:37+00:00,-24.8
2020-10-26 02:17:37+00:00,-25.7
2020-10-26 02:27:37+00:00,-8.2
2020-10-26 02:37:37+00:00,0.1
2020-10-26 02:47:37+00:00,3.4
2020-10-26 02:57:37+00:00,7.5
2020-10-26 03:07:37+00:00,-2.6
2020-10-26 03:17:37+00:00,-11.0
2020-10-26 03:27:37+00:00,-16.0
2020-10-26 03:37:37+00:00,-19.6
2020-10-26 03:47:37+00:00,-17.0
2020-10-26 03:57:37+00:00,-20.0
2020-10-26 04:07:37+00:00,-21.2
2020-10-26 04:17:37+00:00,-20.6
2020-10-26 04:27:37+00:00,-19.8
2020-10-26 04:37:37+00:00,-19.1
2020-10-26 04:47:37+00:00,-18.4
2020-10-26 04:57:37+00:00,-18.8
2020-10-26 05:07:37+00:00,-19.6
2020-10-26 05:17:37+00:00,-20.6
2020-10-26 05:27:36+00:00,-21.3
2020-10-26 05:37:36+00:00,-21.5
2020-10-26 05:47:36+00:00,-20.8
2020-10-26 05:57:36+00:00,-19.7
2020-10-26 06:07:36+00:00,-18.9
2020-10-26 06:17:36+00:00,-18.8
2020-10-26 06:27:36+00:00,-19.6
2020-10-26 06:37:36+00:00,-20.6
2020-10-26 06:47:36+00:00,-21.4
2020-10-26 06:57:36+00:00,-21.7
2020-10-26 07:07:36+00:00,-20.7
2020-10-26 07:17:36+00:00,-19.5
2020-10-26 07:27:37+00:00,-18.6
2020-10-26 07:37:37+00:00,-19.2
2020-10-26 07:47:37+00:00,-20.2
2020-10-26 07:57:36+00:00,-21.2
2020-10-26 08:07:36+00:00,-21.7
2020-10-26 08:17:36+00:00,-21.0
2020-10-26 08:27:37+00:00,-19.5
2020-10-26 08:37:37+00:00,-18.7
2020-10-26 08:47:37+00:00,-19.3
2020-10-26 08:57:37+00:00,-20.4
2020-10-26 09:07:37+00:00,-21.3
2020-10-26 09:17:37+00:00,-21.8
2020-10-26 09:27:37+00:00,-22.3
2020-10-26 09:37:37+00:00,-25.3
2020-10-26 09:47:37+00:00,-26.5
2020-10-26 09:57:37+00:00,-18.6
2020-10-26 10:07:37+00:00,-4.4
2020-10-26 10:17:37+00:00,1.4
2020-10-26 10:27:37+00:00,4.8
2020-10-26 10:37:37+00:00,8.0
2020-10-26 10:47:37+00:00,-6.6
2020-10-26 10:57:37+00:00,-12.7
2020-10-26 11:07:37+00:00,-17.7
2020-10-26 11:17:37+00:00,-20.4
2020-10-26 11:27:37+00:00,-20.3
2020-10-26 11:37:37+00:00,-19.3
2020-10-26 11:47:37+00:00,-18.6
2020-10-26 11:57:37+00:00,-18.3
2020-10-26 12:07:37+00:00,-18.5
2020-10-26 12:17:37+00:00,-19.1
2020-10-26 12:27:37+00:00,-20.0
2020-10-26 12:37:37+00:00,-20.6
2020-10-26 12:47:37+00:00,-21.2
2020-10-26 12:57:37+00:00,-21.6
2020-10-26 13:07:36+00:00,-21.4
2020-10-26 13:17:36+00:00,-20.9
2020-10-26 13:27:37+00:00,-20.1
2020-10-26 13:37:37+00:00,-18.3
2020-10-26 13:47:37+00:00,-16.3
2020-10-26 13:57:37+00:00,-19.2
2020-10-26 14:07:37+00:00,-20.5
2020-10-26 14:17:37+00:00,-21.2
2020-10-26 14:27:37+00:00,-21.1
2020-10-26 14:37:37+00:00,-20.0
2020-10-26 14:47:37+00:00,-19.4
2020-10-26 14:57:37+00:00,-16.3
2020-10-26 15:07:37+00:00,-5.3
2020-10-26 15:17:37+00:00,-14.2
2020-10-26 15:27:37+00:00,-19.7
2020-10-26 15:37:37+00:00,-21.0
2020-10-26 15:47:37+00:00,-20.3
2020-10-26 15:57:37+00:00,-18.2
2020-10-26 16:07:37+00:00,-22.2
2020-10-26 16:27:37+00:00,-20.9
2020-10-26 16:37:37+00:00,-23.0
2020-10-26 16:47:37+00:00,-21.4
2020-10-26 16:57:37+00:00,-20.0
2020-10-26 17:07:37+00:00,-25.4
2020-10-26 17:17:37+00:00,-21.3
2020-10-26 17:27:37+00:00,-24.8
2020-10-26 17:37:37+00:00,-7.5
2020-10-26 17:47:37+00:00,0.4
2020-10-26 17:57:37+00:00,6.8
2020-10-26 18:07:37+00:00,9.5
2020-10-26 18:17:37+00:00,1.0
2020-10-26 18:27:37+00:00,-9.7
2020-10-26 18:37:36+00:00,-12.4
2020-10-26 18:47:36+00:00,-15.6
2020-10-26 18:57:36+00:00,-19.2
2020-10-26 19:07:36+00:00,-20.7
2020-10-26 19:17:36+00:00,-7.4
2020-10-26 19:27:37+00:00,-17.7
2020-10-26 19:37:37+00:00,-21.1
2020-10-26 19:47:37+00:00,-16.9
2020-10-26 19:57:36+00:00,-20.8
2020-10-26 19:57:37+00:00,-20.8
2020-10-26 20:07:36+00:00,-19.5
2020-10-26 20:17:36+00:00,-16.0
2020-10-26 20:27:37+00:00,-21.7
2020-10-26 20:47:37+00:00,-18.4
2020-10-26 20:57:37+00:00,-19.2
2020-10-26 21:07:37+00:00,-21.4
2020-10-26 21:17:37+00:00,-20.3
2020-10-26 21:27:37+00:00,-17.9
2020-10-26 21:37:37+00:00,-19.6
2020-10-26 21:47:37+00:00,-21.5
2020-10-26 21:57:37+00:00,-20.3
2020-10-26 22:07:37+00:00,-18.8
2020-10-26 22:17:37+00:00,-17.9
2020-10-26 22:27:37+00:00,-20.0
2020-10-26 22:37:37+00:00,-17.3
2020-10-26 22:47:37+00:00,-18.7
2020-10-26 22:57:37+00:00,-17.0
2020-10-26 23:07:37+00:00,-18.9
2020-10-26 23:17:37+00:00,-18.9
2020-10-26 23:37:37+00:00,-20.6
2020-10-26 23:47:37+00:00,-16.2
2020-10-26 23:57:37+00:00,-16.3
2020-10-27 00:07:37+00:00,-20.1
2020-10-27 00:17:37+00:00,-18.7
2020-10-27 00:37:37+00:00,-23.1
2020-10-27 00:47:37+00:00,-24.8
2020-10-27 00:57:37+00:00,-25.8
2020-10-27 01:07:37+00:00,-21.8
2020-10-27 01:27:37+00:00,1.1
2020-10-27 01:37:37+00:00,4.2
2020-10-27 01:47:37+00:00,8.3
2020-10-27 01:57:37+00:00,-4.8
2020-10-27 02:27:37+00:00,-18.9
2020-10-27 02:37:37+00:00,-17.6
2020-10-27 02:47:37+00:00,-20.8
2020-10-27 03:17:37+00:00,-18.6
2020-10-27 03:47:37+00:00,-19.2
2020-10-27 03:57:37+00:00,-19.9
2020-10-27 04:07:37+00:00,-20.6
2020-10-27 04:17:37+00:00,-21.2
2020-10-27 04:27:37+00:00,-21.3
2020-10-27 04:57:37+00:00,-19.0
2020-10-27 05:07:37+00:00,-18.5
2020-10-27 05:17:37+00:00,-18.7
2020-10-27 05:37:37+00:00,-20.1
2020-10-27 05:47:37+00:00,-20.8
2020-10-27 05:57:37+00:00,-21.4
2020-10-27 06:07:37+00:00,-21.2
2020-10-27 06:17:37+00:00,-20.3
2020-10-27 06:27:37+00:00,-19.4
2020-10-27 06:47:37+00:00,-18.8
2020-10-27 06:57:37+00:00,-19.4
2020-10-27 07:07:37+00:00,-20.2
2020-10-27 07:17:37+00:00,-20.9
2020-10-27 07:27:37+00:00,-21.5
2020-10-27 07:37:37+00:00,-21.2
2020-10-27 07:37:38+00:00,-21.2
2020-10-27 07:47:37+00:00,-20.3
2020-10-27 07:57:37+00:00,-19.2
2020-10-27 08:07:37+00:00,-18.4
2020-10-27 08:17:37+00:00,-23.7
2020-10-27 08:27:37+00:00,-25.5
2020-10-27 08:37:37+00:00,-26.2
2020-10-27 08:47:37+00:00,-14.2
2020-10-27 08:57:37+00:00,-2.5
2020-10-27 09:07:37+00:00,2.3
2020-10-27 09:17:37+00:00,5.8
2020-10-27 09:27:37+00:00,4.6
2020-10-27 09:37:37+00:00,-7.9
2020-10-27 09:47:37+00:00,-13.4
2020-10-27 09:57:37+00:00,-17.6
2020-10-27 10:07:37+00:00,-20.3
2020-10-27 10:17:37+00:00,-19.3
2020-10-27 10:27:37+00:00,-18.2
2020-10-27 10:37:37+00:00,-17.9
2020-10-27 10:47:37+00:00,-19.4
2020-10-27 10:57:37+00:00,-21.2
2020-10-27 11:07:38+00:00,-20.9
2020-10-27 11:17:37+00:00,-20.4
2020-10-27 11:27:37+00:00,-19.0
2020-10-27 11:37:38+00:00,-19.4
2020-10-27 11:47:38+00:00,-20.7
2020-10-27 11:57:38+00:00,-20.3
2020-10-27 12:07:37+00:00,-21.8
2020-10-27 12:17:37+00:00,-22.0
2020-10-27 12:27:37+00:00,-21.2
2020-10-27 12:37:37+00:00,-20.0
2020-10-27 12:47:36+00:00,-18.9
2020-10-27 12:57:37+00:00,-18.6
2020-10-27 13:07:36+00:00,-17.6
2020-10-27 13:17:36+00:00,-19.6
2020-10-27 13:27:37+00:00,-20.6
2020-10-27 13:37:37+00:00,-20.9
2020-10-27 13:47:36+00:00,-21.2
2020-10-27 13:57:36+00:00,-20.3
2020-10-27 14:07:36+00:00,-19.2
2020-10-27 14:17:36+00:00,-18.5
2020-10-27 14:27:37+00:00,-19.2
2020-10-27 14:37:37+00:00,-16.3
2020-10-27 14:47:37+00:00,-18.2
2020-10-27 14:57:37+00:00,-19.3
2020-10-27 15:07:37+00:00,-20.4
2020-10-27 15:17:37+00:00,-21.2
2020-10-27 15:27:37+00:00,-10.1
2020-10-27 15:37:37+00:00,-13.5
2020-10-27 15:47:37+00:00,-16.5
2020-10-27 15:57:37+00:00,-20.4
2020-10-27 16:07:37+00:00,-24.2
2020-10-27 16:17:37+00:00,-15.5
2020-10-27 16:27:37+00:00,-0.3
2020-10-27 16:37:37+00:00,3.7
2020-10-27 16:47:37+00:00,8.7
2020-10-27 16:57:37+00:00,13.9
2020-10-27 17:07:37+00:00,-2.1
2020-10-27 17:17:37+00:00,-8.5
2020-10-27 17:27:37+00:00,-13.7
2020-10-27 17:37:37+00:00,-17.4
2020-10-27 17:47:37+00:00,-19.9
2020-10-27 17:57:37+00:00,-20.1
2020-10-27 18:07:37+00:00,-19.8
2020-10-27 18:17:37+00:00,-21.0
2020-10-27 18:27:37+00:00,-19.5
2020-10-27 18:37:37+00:00,-18.1
2020-10-27 18:47:37+00:00,-18.9
2020-10-27 18:57:37+00:00,-21.8
2020-10-27 19:07:37+00:00,-21.9
2020-10-27 19:17:37+00:00,-19.8
2020-10-27 19:27:37+00:00,-0.4
2020-10-27 19:37:37+00:00,-20.6
2020-10-27 19:47:37+00:00,-21.1
2020-10-27 19:57:37+00:00,-22.1
2020-10-27 20:07:37+00:00,-21.3
2020-10-27 20:17:37+00:00,-20.3
2020-10-27 20:27:37+00:00,-19.1
2020-10-27 20:37:37+00:00,-18.1
2020-10-27 20:47:37+00:00,-19.4
2020-10-27 20:57:37+00:00,-22.0
2020-10-27 21:07:37+00:00,-22.3
2020-10-27 21:17:37+00:00,-21.8
2020-10-27 21:27:38+00:00,-21.1
2020-10-27 21:37:37+00:00,-20.7
2020-10-27 21:47:37+00:00,-18.5
2020-10-27 21:57:37+00:00,-19.8
2020-10-27 22:07:37+00:00,-21.8
2020-10-27 22:17:37+00:00,-22.5
2020-10-27 22:27:37+00:00,-21.6
2020-10-27 22:37:37+00:00,-20.6
2020-10-27 22:47:37+00:00,-17.3
2020-10-27 22:57:37+00:00,-19.3
2020-10-27 23:07:37+00:00,-19.0
2020-10-27 23:17:37+00:00,-21.6
2020-10-27 23:27:38+00:00,-19.3
2020-10-27 23:37:38+00:00,-22.8
2020-10-27 23:47:37+00:00,-25.5
2020-10-27 23:57:37+00:00,-15.8
2020-10-28 00:07:37+00:00,-1.6
2020-10-28 00:07:38+00:00,-1.6
2020-10-28 00:17:37+00:00,3.4
2020-10-28 00:27:38+00:00,7.4
2020-10-28 00:37:38+00:00,10.1
2020-10-28 00:47:38+00:00,-7.5
2020-10-28 00:57:38+00:00,-13.3
2020-10-28 01:07:37+00:00,-17.4
2020-10-28 01:17:37+00:00,-20.7
2020-10-28 01:27:37+00:00,-21.6
2020-10-28 01:37:37+00:00,-19.5
2020-10-28 01:47:37+00:00,-17.8
2020-10-28 01:57:37+00:00,-19.2
2020-10-28 02:07:37+00:00,-20.5
2020-10-28 02:17:37+00:00,-21.4
2020-10-28 02:27:37+00:00,-22.0
2020-10-28 02:37:37+00:00,-22.3
2020-10-28 02:47:37+00:00,-22.2
2020-10-28 02:57:37+00:00,-22.1
2020-10-28 03:07:37+00:00,-21.2
2020-10-28 03:17:37+00:00,-20.4
2020-10-28 03:27:37+00:00,-19.5
2020-10-28 03:37:37+00:00,-18.8
2020-10-28 03:47:37+00:00,-18.8
2020-10-28 03:57:37+00:00,-19.4
